timestamp_ms,label,ax,ay,az,gx,gy,gz
105407,STATIONARY,0.585937,-0.330933,0.749634,-1.770019,1.525879,1.770019
105427,STATIONARY,0.581665,-0.334839,0.752319,-2.258301,1.281738,1.647949
105447,STATIONARY,0.579956,-0.335205,0.751343,-2.319336,1.281738,2.075195
105467,STATIONARY,0.587036,-0.323242,0.747437,-2.319336,1.281738,2.685547
105487,STATIONARY,0.583252,-0.320068,0.748535,-2.563476,0.671387,1.831055
105507,STATIONARY,0.581665,-0.323853,0.756470,-2.014160,0.488281,1.525879
105527,STATIONARY,0.580322,-0.329956,0.756104,-2.014160,0.854492,1.770019
105547,STATIONARY,0.578979,-0.334717,0.755859,-2.502441,1.586914,2.990722
105567,STATIONARY,0.583984,-0.328857,0.748901,-2.929687,2.014160,3.906250
105587,STATIONARY,0.593140,-0.319214,0.750244,-3.295898,1.647949,3.662109
105607,STATIONARY,0.594971,-0.309814,0.754761,-3.051758,1.220703,2.319336
105627,STATIONARY,0.590820,-0.312622,0.758667,-2.807617,0.854492,1.098633
105647,STATIONARY,0.588013,-0.313110,0.758057,-2.319336,0.610352,0.671387
105667,STATIONARY,0.585205,-0.315186,0.753052,-2.014160,0.488281,0.610352
105687,STATIONARY,0.586792,-0.314209,0.753296,-1.586914,0.427246,0.671387
105707,STATIONARY,0.588257,-0.314575,0.750854,-1.464844,0.183105,0.427246
105727,STATIONARY,0.588745,-0.318848,0.751953,-1.586914,0.244141,0.549316
105747,STATIONARY,0.592407,-0.316895,0.755737,-1.403808,0.305176,0.549316
105767,STATIONARY,0.594360,-0.310669,0.756348,-1.037598,0.488281,-0.122070
105787,STATIONARY,0.593750,-0.312134,0.750610,-1.098633,-0.122070,-0.854492
105807,STATIONARY,0.600708,-0.308105,0.750000,-0.732422,-1.037598,-1.831055
105827,STATIONARY,0.590332,-0.315063,0.746216,-0.122070,-1.831055,-2.441406
105847,STATIONARY,0.573608,-0.327026,0.749756,0.305176,-1.586914,-1.892090
105867,STATIONARY,0.574585,-0.328491,0.757446,0.183105,-1.098633,-0.244141
105887,STATIONARY,0.584473,-0.317871,0.768433,-0.244141,-0.549316,0.610352
105907,STATIONARY,0.589233,-0.309570,0.769897,-0.305176,-0.183105,0.366211
105927,STATIONARY,0.585693,-0.306885,0.762451,0.427246,0.183105,-0.610352
105947,STATIONARY,0.582764,-0.312866,0.757446,0.854492,0.305176,-0.976562
105967,STATIONARY,0.584473,-0.321411,0.753174,0.610352,0.244141,-0.671387
105987,STATIONARY,0.587891,-0.325317,0.750366,0.000000,0.244141,-0.061035
106007,STATIONARY,0.584229,-0.323120,0.747925,-0.671387,0.244141,0.305176
106027,STATIONARY,0.582275,-0.321411,0.750977,-1.098633,0.183105,0.610352
106047,STATIONARY,0.587891,-0.316406,0.753662,-0.915527,0.244141,0.488281
106067,STATIONARY,0.590576,-0.314209,0.753540,-0.427246,0.122070,-0.061035
106087,STATIONARY,0.588745,-0.313721,0.753418,-0.244141,-0.305176,-0.488281
106107,STATIONARY,0.580566,-0.317749,0.754517,-0.061035,-0.244141,-0.244141
106127,STATIONARY,0.580688,-0.315918,0.762573,0.000000,0.000000,0.244141
106147,STATIONARY,0.587891,-0.311646,0.764038,-0.122070,0.183105,0.000000
106167,STATIONARY,0.583740,-0.317749,0.757568,-0.610352,0.305176,-0.061035
106187,STATIONARY,0.584839,-0.315674,0.754028,-0.732422,0.427246,0.244141
106207,STATIONARY,0.586670,-0.314819,0.755615,-0.488281,0.427246,0.244141
106227,STATIONARY,0.587402,-0.316162,0.752808,-0.183105,0.427246,0.000000
106247,STATIONARY,0.585937,-0.320435,0.749512,-0.061035,0.305176,-0.305176
106267,STATIONARY,0.583740,-0.322754,0.748291,-0.427246,0.061035,-0.122070
106287,STATIONARY,0.587158,-0.318481,0.755127,-0.549316,-0.061035,0.244141
106307,STATIONARY,0.586914,-0.313599,0.760742,-0.549316,0.000000,0.305176
106327,STATIONARY,0.586060,-0.311401,0.758423,-0.305176,0.183105,0.061035
106347,STATIONARY,0.584961,-0.314331,0.758789,-0.427246,0.122070,0.000000
106367,STATIONARY,0.587524,-0.313599,0.758423,-0.671387,0.061035,0.000000
106387,STATIONARY,0.586670,-0.313477,0.757690,-0.305176,0.061035,-0.122070
106407,STATIONARY,0.582886,-0.317139,0.755371,0.000000,0.244141,-0.305176
106427,STATIONARY,0.583862,-0.318115,0.752441,-0.183105,0.183105,-0.244141
106447,STATIONARY,0.588013,-0.318237,0.754761,-0.427246,0.000000,-0.061035
106467,STATIONARY,0.584595,-0.318726,0.752808,-0.244141,0.122070,-0.122070
106487,STATIONARY,0.586182,-0.315308,0.753296,-0.061035,0.183105,-0.122070
106507,STATIONARY,0.587524,-0.315186,0.752930,0.000000,0.000000,-0.366211
106527,STATIONARY,0.583130,-0.318726,0.757080,-0.366211,-0.183105,-0.305176
106547,STATIONARY,0.584839,-0.316650,0.760498,-0.244141,0.000000,0.061035
106567,STATIONARY,0.588013,-0.310791,0.758301,-0.122070,0.244141,0.122070
106587,STATIONARY,0.585449,-0.313354,0.756226,0.000000,0.244141,-0.305176
106607,STATIONARY,0.584106,-0.318237,0.755005,-0.244141,0.000000,-0.366211
106627,STATIONARY,0.582031,-0.320923,0.757324,-0.427246,-0.061035,-0.061035
106647,STATIONARY,0.586426,-0.317993,0.759644,-0.183105,0.305176,0.427246
106667,STATIONARY,0.591919,-0.310303,0.752197,0.122070,0.427246,0.244141
106687,STATIONARY,0.580444,-0.318604,0.749268,0.000000,-0.122070,-0.488281
106707,STATIONARY,0.583618,-0.320557,0.759155,-0.305176,-0.244141,-0.183105
106727,STATIONARY,0.590942,-0.318481,0.762085,-0.488281,0.061035,0.122070
106747,STATIONARY,0.586304,-0.319336,0.753784,-0.610352,0.366211,0.183105
106767,STATIONARY,0.583740,-0.311523,0.750977,-0.915527,0.183105,0.549316
106787,STATIONARY,0.582886,-0.312622,0.757324,-0.732422,-0.244141,0.244141
106807,STATIONARY,0.584229,-0.314941,0.761108,-0.427246,-0.183105,0.000000
106827,STATIONARY,0.587524,-0.315796,0.757935,0.000000,0.122070,-0.061035
106847,STATIONARY,0.585693,-0.317993,0.752441,-0.061035,0.305176,-0.061035
106867,STATIONARY,0.585571,-0.317017,0.754272,-0.366211,0.122070,0.061035
106887,STATIONARY,0.585449,-0.314087,0.754272,-0.488281,0.000000,0.183105
106907,STATIONARY,0.584717,-0.314087,0.758057,-0.610352,-0.061035,0.000000
106927,STATIONARY,0.583862,-0.313843,0.758057,-0.610352,0.061035,0.000000
106947,STATIONARY,0.585327,-0.314209,0.757446,-0.183105,0.244141,-0.061035
106967,STATIONARY,0.583862,-0.314087,0.754272,0.061035,0.183105,-0.122070
106987,STATIONARY,0.584717,-0.313965,0.758911,-0.183105,0.000000,-0.183105
107007,STATIONARY,0.586548,-0.317017,0.758301,-0.183105,0.183105,-0.244141
107027,STATIONARY,0.586304,-0.317383,0.755371,-0.122070,0.305176,-0.061035
107047,STATIONARY,0.587524,-0.311646,0.755249,-0.183105,0.305176,0.122070
107067,STATIONARY,0.584106,-0.312866,0.755493,0.000000,0.122070,-0.305176
107087,STATIONARY,0.582764,-0.317871,0.755493,0.000000,0.061035,-0.427246
107107,STATIONARY,0.583740,-0.320923,0.756714,-0.427246,0.183105,0.244141
107127,STATIONARY,0.587646,-0.315430,0.754883,-0.366211,0.244141,0.305176
107147,STATIONARY,0.587524,-0.311523,0.756104,-0.183105,0.122070,-0.183105
107167,STATIONARY,0.584473,-0.314575,0.757568,0.061035,-0.061035,-0.549316
107187,STATIONARY,0.583252,-0.319092,0.760010,-0.183105,0.061035,-0.305176
107207,STATIONARY,0.585571,-0.318359,0.757202,-0.122070,0.488281,0.122070
107227,STATIONARY,0.585205,-0.313721,0.755737,-0.061035,0.366211,0.061035
107247,STATIONARY,0.586060,-0.311768,0.751831,-0.122070,0.061035,-0.305176
107267,STATIONARY,0.584839,-0.317261,0.757324,-0.305176,-0.122070,-0.244141
107287,STATIONARY,0.584839,-0.318359,0.758911,-0.183105,0.305176,0.000000
107307,STATIONARY,0.588135,-0.315063,0.755371,0.000000,0.366211,-0.183105
107327,STATIONARY,0.586670,-0.314819,0.754272,0.122070,0.122070,-0.427246
107347,STATIONARY,0.583374,-0.316895,0.756104,-0.061035,-0.061035,-0.305176
107367,STATIONARY,0.583374,-0.317505,0.755005,-0.183105,0.061035,-0.061035
107387,STATIONARY,0.585571,-0.313843,0.757935,-0.183105,0.244141,-0.244141
107407,STATIONARY,0.583618,-0.315430,0.756958,-0.244141,0.122070,-0.305176
107427,STATIONARY,0.583740,-0.315430,0.757690,-0.305176,0.000000,-0.244141
107447,STATIONARY,0.585693,-0.316284,0.759155,0.000000,0.122070,-0.244141
107467,STATIONARY,0.583740,-0.317261,0.755493,0.061035,0.305176,-0.183105
107487,STATIONARY,0.580444,-0.320679,0.757690,-0.061035,0.549316,0.183105
107507,STATIONARY,0.590332,-0.312622,0.753296,-0.061035,0.488281,0.183105
107527,STATIONARY,0.586670,-0.313354,0.751709,0.061035,-0.183105,-0.610352
107547,STATIONARY,0.579956,-0.319458,0.756714,0.122070,0.061035,-0.305176
107567,STATIONARY,0.583984,-0.317627,0.761230,-0.183105,0.183105,0.000000
107587,STATIONARY,0.586914,-0.322754,0.759033,-0.854492,0.549316,0.427246
107607,STATIONARY,0.585937,-0.317017,0.751709,-0.915527,0.305176,0.915527
107627,STATIONARY,0.584229,-0.307251,0.753418,-0.488281,-0.183105,0.366211
107647,STATIONARY,0.583984,-0.311401,0.760620,0.000000,-0.244141,-0.366211
107667,STATIONARY,0.586060,-0.318237,0.760620,0.122070,0.122070,-0.305176
107687,STATIONARY,0.583618,-0.319214,0.753296,-0.061035,0.427246,-0.061035
107707,STATIONARY,0.584351,-0.316040,0.748291,-0.488281,-0.061035,0.122070
107727,STATIONARY,0.586182,-0.316772,0.756836,-0.671387,-0.183105,0.061035
107747,STATIONARY,0.584229,-0.317627,0.758789,-0.610352,0.122070,0.305176
107767,STATIONARY,0.585205,-0.311279,0.758911,-0.183105,0.244141,0.183105
107787,STATIONARY,0.586426,-0.311523,0.758301,0.061035,0.183105,-0.244141
107807,STATIONARY,0.582886,-0.316406,0.754761,0.183105,0.122070,-0.305176
107827,STATIONARY,0.585083,-0.315430,0.755859,0.183105,0.183105,-0.244141
107847,STATIONARY,0.584961,-0.319092,0.756714,-0.122070,0.061035,-0.244141
107867,STATIONARY,0.586914,-0.320313,0.757202,-0.183105,0.244141,0.061035
107887,STATIONARY,0.587158,-0.314941,0.755249,-0.305176,0.610352,0.366211
107907,STATIONARY,0.586304,-0.310547,0.754883,-0.366211,0.183105,0.122070
107927,STATIONARY,0.584351,-0.312988,0.757202,-0.244141,-0.122070,-0.366211
107947,STATIONARY,0.582886,-0.320190,0.759277,-0.061035,-0.061035,-0.549316
107967,STATIONARY,0.585937,-0.320557,0.757690,-0.061035,0.305176,-0.061035
107987,STATIONARY,0.584595,-0.314941,0.752930,-0.183105,0.427246,0.183105
108007,STATIONARY,0.585937,-0.312134,0.754883,-0.183105,0.122070,0.000000
108027,STATIONARY,0.584473,-0.315186,0.757568,-0.244141,-0.122070,-0.366211
108047,STATIONARY,0.584229,-0.317871,0.760132,-0.183105,0.061035,-0.366211
108067,STATIONARY,0.584229,-0.317261,0.754883,-0.061035,0.366211,-0.183105
108087,STATIONARY,0.583862,-0.315918,0.754028,-0.122070,0.305176,-0.061035
108107,STATIONARY,0.585449,-0.315186,0.757202,-0.305176,0.122070,-0.061035
108127,STATIONARY,0.582764,-0.317261,0.755127,-0.244141,0.122070,-0.183105
108147,STATIONARY,0.584717,-0.317505,0.757690,-0.244141,0.122070,0.000000
108167,STATIONARY,0.587280,-0.313965,0.757080,-0.183105,0.427246,0.183105
108187,STATIONARY,0.587402,-0.313965,0.755615,-0.061035,0.183105,-0.061035
108207,STATIONARY,0.583862,-0.317505,0.754517,-0.122070,0.000000,-0.366211
108227,STATIONARY,0.583374,-0.318726,0.756836,-0.244141,0.000000,-0.183105
108247,STATIONARY,0.586670,-0.314575,0.757568,-0.366211,0.366211,0.183105
108267,STATIONARY,0.587524,-0.311646,0.755737,-0.305176,0.244141,-0.061035
108287,STATIONARY,0.585083,-0.315186,0.756470,0.000000,-0.061035,-0.488281
108307,STATIONARY,0.583496,-0.320923,0.756836,0.000000,0.000000,-0.488281
108327,STATIONARY,0.584595,-0.319214,0.756714,-0.122070,0.183105,-0.061035
108347,STATIONARY,0.582520,-0.317505,0.751953,-0.305176,0.305176,0.122070
108367,STATIONARY,0.587769,-0.312378,0.757935,-0.427246,0.183105,0.366211
108387,STATIONARY,0.590820,-0.310669,0.754028,0.061035,0.061035,-0.244141
108407,STATIONARY,0.576904,-0.322388,0.757690,0.122070,-0.122070,-0.793457
108427,STATIONARY,0.582153,-0.316895,0.757446,0.061035,0.366211,0.122070
108447,STATIONARY,0.589355,-0.317505,0.757202,-0.427246,0.305176,0.244141
108467,STATIONARY,0.587769,-0.318237,0.754883,-0.854492,0.183105,0.366211
108487,STATIONARY,0.581543,-0.312744,0.753418,-0.854492,0.000000,0.427246
108507,STATIONARY,0.583130,-0.311035,0.757812,-0.427246,-0.061035,0.244141
108527,STATIONARY,0.586670,-0.316040,0.757568,-0.061035,0.061035,-0.183105
108547,STATIONARY,0.586548,-0.318359,0.753418,0.061035,0.061035,-0.244141
108567,STATIONARY,0.583252,-0.319092,0.751587,-0.122070,-0.122070,-0.122070
108587,STATIONARY,0.584106,-0.318115,0.755493,-0.671387,-0.061035,0.183105
108607,STATIONARY,0.585083,-0.315674,0.759521,-0.793457,0.061035,0.244141
108627,STATIONARY,0.585693,-0.313965,0.760010,-0.427246,0.244141,0.183105
108647,STATIONARY,0.584473,-0.312500,0.755371,-0.122070,0.427246,-0.061035
108667,STATIONARY,0.584717,-0.316528,0.755371,-0.183105,0.122070,-0.366211
108687,STATIONARY,0.581787,-0.317993,0.757446,-0.061035,0.061035,-0.305176
108707,STATIONARY,0.585205,-0.313599,0.757812,0.183105,0.244141,-0.122070
108727,STATIONARY,0.587036,-0.317017,0.755005,-0.122070,0.183105,-0.305176
108747,STATIONARY,0.584351,-0.322876,0.754150,-0.610352,0.244141,0.122070
108767,STATIONARY,0.585449,-0.314819,0.755859,-0.366211,0.122070,0.244141
108787,STATIONARY,0.586182,-0.310791,0.758911,0.122070,0.061035,-0.061035
108807,STATIONARY,0.585571,-0.312744,0.756836,0.000000,-0.061035,-0.488281
108827,STATIONARY,0.581665,-0.318970,0.758423,-0.244141,0.000000,-0.427246
108847,STATIONARY,0.582642,-0.321655,0.758057,-0.244141,0.305176,0.122070
108867,STATIONARY,0.586792,-0.313965,0.755615,-0.305176,0.244141,0.244141
108887,STATIONARY,0.587646,-0.310181,0.755249,-0.244141,0.122070,-0.366211
108907,STATIONARY,0.584106,-0.317383,0.758789,-0.244141,-0.122070,-0.549316
108927,STATIONARY,0.591431,-0.318848,0.759033,-0.366211,0.122070,-0.427246
108947,STATIONARY,0.614502,-0.307007,0.748169,-0.732422,-0.793457,-1.342773
108967,STATIONARY,0.645264,-0.286987,0.748291,-1.342773,-3.295898,-5.126953
108987,STATIONARY,0.639038,-0.307129,0.746704,-2.258301,-7.812500,-9.582520
109007,STATIONARY,0.665039,-0.328979,0.787109,-6.103515,-4.882812,-9.704590
109027,STATIONARY,0.687256,-0.335327,0.811768,-10.559081,-1.342773,-10.437011
109047,STATIONARY,0.680542,-0.350098,0.747192,-20.141600,-8.483887,-12.573241
109067,STATIONARY,0.712280,-0.429565,0.895264,-38.085937,-4.028320,-2.075195
109087,STATIONARY,0.660156,-0.456665,0.961792,-44.006344,31.738279,20.935057
109107,STATIONARY,0.880615,-0.312500,0.808838,-53.161617,19.226074,19.226074
109127,STATIONARY,0.850342,-0.325806,1.037598,-62.133785,17.456055,7.446289
109147,STATIONARY,0.840698,-0.445312,1.097290,-56.030270,26.000975,15.197753
109167,STATIONARY,0.726318,-0.516724,1.075928,-58.471676,28.442381,62.683102
109187,STATIONARY,0.689209,-0.417969,1.033569,-61.218258,34.240723,112.121574
109207,STATIONARY,0.705811,-0.480713,1.006958,-53.649899,40.405270,169.860825
109227,STATIONARY,0.626709,-0.410156,0.980469,-43.395992,45.227047,255.249008
109247,STATIONARY,0.573975,-0.158081,0.976196,-36.132812,78.735352,292.053223
109267,STATIONARY,0.503418,0.102051,0.853271,-52.673336,94.543449,244.628891
109287,STATIONARY,0.494263,0.019043,0.835693,-71.655273,115.905754,198.730453
109307,STATIONARY,0.563843,-0.013550,0.713013,-92.651360,123.168938,191.589340
109327,STATIONARY,0.550415,0.048218,0.666992,-100.830070,128.051758,203.796371
109347,STATIONARY,0.526978,0.168213,0.523682,-109.741203,118.713371,175.659164
109367,STATIONARY,0.475708,0.017578,0.539429,-142.028809,97.595207,156.005859
109387,STATIONARY,0.367554,-0.096802,0.642212,-166.198715,134.582520,211.486801
109407,STATIONARY,0.372803,0.068359,0.471924,-193.237289,174.926743,246.520981
109427,STATIONARY,0.311890,0.225342,0.269653,-207.275375,185.363754,264.160156
109447,STATIONARY,0.421509,0.488281,0.234131,-222.167953,195.251450,276.062012
109467,STATIONARY,0.296753,0.516479,-0.009766,-213.134750,203.674301,245.300278
109487,STATIONARY,0.110107,0.679810,-0.211670,-164.306625,170.288071,223.632797
109507,STATIONARY,0.201416,0.988037,-0.257935,-108.703606,133.544922,206.603989
109527,STATIONARY,0.136963,0.908447,-0.416748,-65.612793,112.792961,158.813477
109547,STATIONARY,0.061646,0.878174,-0.478516,-52.246090,83.740227,144.104004
109567,STATIONARY,0.029297,1.005615,-0.549194,-53.588863,63.842770,138.244629
109587,STATIONARY,0.053833,1.143555,-0.527344,-48.217770,41.015621,116.271965
109607,STATIONARY,0.064087,1.241821,-0.392334,-28.137205,13.427733,84.594719
109627,STATIONARY,0.064087,1.184204,-0.300781,0.305176,-0.671387,46.997066
109647,STATIONARY,0.074463,1.128906,-0.262207,29.296873,-8.789063,24.963377
109667,STATIONARY,0.069580,1.058960,-0.253418,35.705566,-14.587401,7.873535
109687,STATIONARY,0.104614,1.035522,-0.212891,26.977537,-17.578125,-0.061035
109707,STATIONARY,0.135986,1.026123,-0.146729,24.414061,-20.202635,-1.220703
109727,STATIONARY,0.149536,1.000244,-0.108032,21.789549,-16.357422,-2.075195
109747,STATIONARY,0.177002,1.044800,-0.083984,16.540527,-9.094238,1.281738
109767,STATIONARY,0.184326,1.066162,-0.119507,11.047362,-0.488281,-0.061035
109787,STATIONARY,0.174561,1.039429,-0.201782,10.375976,3.295898,-4.028320
109807,STATIONARY,0.170044,1.029419,-0.216797,11.230468,0.000000,-7.934570
109827,STATIONARY,0.173218,1.020264,-0.188232,10.864257,-5.065917,-10.192870
109847,STATIONARY,0.188599,1.011475,-0.136230,11.596679,-8.361816,-10.925292
109867,STATIONARY,0.216309,1.004517,-0.096558,10.864257,-7.629394,-11.779784
109887,STATIONARY,0.232666,1.005005,-0.087646,11.840819,-8.300781,-13.732909
109907,STATIONARY,0.250000,0.981323,-0.061279,12.756347,-10.620116,-17.578125
109927,STATIONARY,0.253052,0.945435,-0.028198,7.446289,-9.094238,-18.981934
109947,STATIONARY,0.263672,0.935303,0.006470,-1.037598,-3.417969,-16.601562
109967,STATIONARY,0.286743,1.033936,-0.078857,-13.183593,3.173828,-12.878417
109987,STATIONARY,0.291016,1.133911,-0.115967,-22.521971,0.061035,-19.897461
110007,STATIONARY,0.322632,1.206421,-0.079346,-21.789549,-4.638672,-33.142090
110027,STATIONARY,0.423340,1.454468,-0.250732,-22.583006,-1.403808,-55.297848
110047,STATIONARY,0.342773,1.685913,-0.244873,-58.532711,-21.911619,-91.796867
110067,STATIONARY,0.282227,1.495850,-0.114746,-81.176750,-30.944822,-149.841309
110087,STATIONARY,0.335571,0.941406,-0.245850,-76.110840,-20.080564,-206.115707
110107,STATIONARY,0.380493,0.813599,-0.304810,-60.546871,-26.123045,-198.425278
110127,STATIONARY,0.524780,0.774902,-0.456787,-53.527828,-28.381346,-174.804672
110147,STATIONARY,0.530762,0.522827,-0.228882,-74.951172,-68.054199,-136.657715
110167,STATIONARY,0.492065,0.564697,-0.149658,-54.748531,-71.044922,-87.463371
110187,STATIONARY,0.450317,0.510376,-0.062134,-28.625486,-59.204098,-68.786621
110207,STATIONARY,0.443237,0.583496,0.003906,-10.925292,-34.606934,-53.894039
110227,STATIONARY,0.558350,0.432373,-0.125854,-14.282226,-7.629394,-58.166500
110247,STATIONARY,0.578003,0.494019,-0.122559,-18.859863,-16.418457,-39.855957
110267,STATIONARY,0.624756,0.416992,-0.174805,-9.155273,-29.357908,-21.362303
110287,STATIONARY,0.519897,0.539551,0.035522,5.371093,-39.306641,3.356933
110307,STATIONARY,0.588745,0.561401,-0.150024,2.258301,-15.624999,2.990722
110327,STATIONARY,0.581665,0.634399,-0.107056,-6.225585,-21.362303,6.408691
110347,STATIONARY,0.606445,0.719849,-0.100098,-3.845215,-15.686034,7.690429
110367,STATIONARY,0.658203,0.806396,-0.197388,1.586914,-14.038085,-2.197266
110387,STATIONARY,0.652100,0.749634,-0.111572,-3.295898,-17.028809,-3.662109
110407,STATIONARY,0.703857,0.782715,-0.067261,6.225585,-8.605957,-0.854492
110427,STATIONARY,0.740356,0.816650,-0.096680,10.253905,-8.178711,-4.699707
110447,STATIONARY,0.737427,0.744751,-0.066772,11.047362,-6.774902,-1.342773
