timestamp_ms,label,ax,ay,az,gx,gy,gz
868643,WALKING,-1.436768,0.142578,0.219116,-36.193848,-25.573729,-41.198727
868663,WALKING,-1.247559,0.188721,0.156128,-44.433590,6.347656,-49.621578
868683,WALKING,-1.154175,0.079468,-0.259155,-36.926270,-24.780272,-39.978027
868703,WALKING,-0.991089,0.169312,-0.213013,-25.634764,-26.611326,-31.494139
868723,WALKING,-0.809448,0.274048,-0.090088,-8.483887,1.281738,-37.719727
868743,WALKING,-0.717407,0.288696,-0.169312,-7.507324,13.854980,-50.781246
868763,WALKING,-0.752441,0.154663,-0.266357,4.333496,12.023925,-55.725094
868783,WALKING,-0.825195,0.022217,-0.345337,23.681639,-6.286621,-51.025387
868803,WALKING,-0.899170,-0.104004,-0.386597,39.306641,-31.799314,-39.550781
868823,WALKING,-0.931519,-0.169312,-0.367554,50.231930,-40.710445,-22.705076
868843,WALKING,-0.916748,-0.136475,-0.258789,54.199215,-31.799314,-16.357422
868863,WALKING,-0.911255,-0.154663,-0.152588,45.959469,-18.249512,-15.624999
868883,WALKING,-0.925049,-0.174072,-0.086914,30.517576,-8.239746,-12.451171
868903,WALKING,-0.908569,-0.127075,-0.135986,17.578125,-2.075195,-9.216309
868923,WALKING,-0.875122,-0.022705,-0.273315,7.873535,1.892090,-11.230468
868943,WALKING,-0.896118,0.006104,-0.277710,-6.164550,3.723144,-18.066406
868963,WALKING,-0.924194,0.025635,-0.236206,-18.920898,2.014160,-24.353025
868983,WALKING,-0.936279,0.011963,-0.232910,-25.085447,-1.220703,-25.451658
869003,WALKING,-0.932373,-0.030273,-0.249756,-24.780272,-8.117676,-17.517090
869023,WALKING,-0.908447,-0.028442,-0.247070,-18.737793,-14.770507,-9.338379
869043,WALKING,-0.895142,-0.044556,-0.213867,-12.756347,-17.456055,-8.422852
869063,WALKING,-0.903198,-0.050171,-0.184448,-7.995605,-15.197753,-9.582520
869083,WALKING,-0.954590,-0.042725,-0.213013,-10.375976,-8.056641,-8.728027
869103,WALKING,-1.045532,-0.030884,-0.261108,-17.456055,-1.708984,-4.211426
869123,WALKING,-1.119507,-0.008179,-0.269409,-10.253905,-1.403808,-0.549316
869143,WALKING,-1.145508,-0.065796,-0.237915,9.948730,0.488281,1.159668
869163,WALKING,-1.136108,-0.147583,-0.239014,31.494139,10.192870,7.629394
869183,WALKING,-1.163330,-0.198608,-0.255737,43.273922,21.240232,19.714355
869203,WALKING,-1.209229,-0.205688,-0.167114,50.354000,28.503416,40.283199
869223,WALKING,-1.190552,-0.265137,-0.127319,64.270020,48.400875,63.293453
869243,WALKING,-1.152466,-0.286133,-0.200317,63.537594,81.237785,82.397453
869263,WALKING,-1.104248,-0.214966,-0.197144,30.456541,98.876945,94.055168
