timestamp_ms,label,ax,ay,az,gx,gy,gz
230497,WALKING,0.033691,-0.855225,0.456421,57.434078,-14.404296,-54.199215
230517,WALKING,-0.004761,-0.873413,0.461182,57.739254,-16.784668,-56.884762
230537,WALKING,-0.051636,-0.856323,0.436523,53.833004,-26.489256,-39.672852
230557,WALKING,-0.058350,-0.875488,0.413208,45.227047,-21.728514,-27.587889
230577,WALKING,-0.042725,-0.951294,0.405518,31.005857,-14.099120,-28.137205
230597,WALKING,-0.057251,-0.910522,0.398560,18.066406,-14.831542,-27.954100
230617,WALKING,-0.079956,-0.894653,0.412231,15.502929,-11.779784,-24.780272
230637,WALKING,-0.082031,-0.929932,0.405884,10.864257,-7.873535,-22.094725
230657,WALKING,-0.085449,-0.903198,0.412231,9.765625,-6.774902,-19.592285
230677,WALKING,-0.090454,-0.899658,0.403809,12.084960,-5.371093,-18.005371
230697,WALKING,-0.101807,-0.907715,0.398560,12.145995,-4.760742,-15.808105
230717,WALKING,-0.114380,-0.911499,0.387817,11.596679,-4.272461,-11.291503
230737,WALKING,-0.116211,-0.916504,0.380615,8.605957,-2.380371,-6.103515
230757,WALKING,-0.115845,-0.910400,0.385986,4.455566,0.000000,-1.220703
230777,WALKING,-0.105713,-0.906494,0.388184,3.601074,1.525879,2.990722
230797,WALKING,-0.098633,-0.912476,0.376953,3.356933,2.075195,4.272461
230817,WALKING,-0.106934,-0.912964,0.382813,0.244141,2.197266,4.272461
230837,WALKING,-0.098389,-0.909058,0.391479,-0.610352,3.784179,6.347656
230857,WALKING,-0.087158,-0.907593,0.380737,0.061035,5.615234,5.859375
230877,WALKING,-0.084595,-0.903687,0.386841,-0.915527,5.676269,3.051758
230897,WALKING,-0.078125,-0.899048,0.402710,2.624511,5.798339,-0.427246
230917,WALKING,-0.106567,-0.918335,0.405396,19.348145,17.456055,-10.375976
230937,WALKING,-0.120117,-0.937988,0.369141,27.282713,28.686522,-13.061522
230957,WALKING,-0.123291,-0.950806,0.339478,43.823238,40.100098,-16.418457
230977,WALKING,-0.150513,-0.954834,0.317139,55.236813,50.659176,-19.348145
230997,WALKING,-0.110474,-0.955566,0.294800,60.546871,51.879879,-19.287109
231017,WALKING,-0.060791,-0.955811,0.267944,67.687988,49.560543,-23.620604
231037,WALKING,-0.035767,-0.958618,0.276733,56.945797,34.912109,-28.503416
231057,WALKING,-0.051880,-0.952393,0.315674,41.870113,25.512693,-36.132812
231077,WALKING,-0.100220,-0.930786,0.328735,41.076656,28.625486,-41.442867
231097,WALKING,-0.123535,-0.930786,0.314087,55.847164,42.602535,-49.011227
231117,WALKING,-0.131836,-0.912964,0.285645,64.025879,49.438473,-47.363277
231137,WALKING,-0.095825,-0.731079,0.268188,57.250973,42.236324,-21.911619
231157,WALKING,-0.046021,-0.635986,0.272949,65.063477,53.771969,-37.109375
231177,WALKING,-0.029297,-0.893188,0.053955,79.895020,39.855957,-84.960930
231197,WALKING,-0.205078,-1.145874,-0.079834,47.668453,3.662109,-86.303703
231217,WALKING,-0.457764,-1.171997,0.125488,1.464844,-8.056641,-51.147457
231237,WALKING,-0.426514,-1.084961,0.189575,-8.728027,7.751464,-22.033689
231257,WALKING,-0.207642,-0.882080,0.112915,-12.573241,18.981934,-4.760742
231277,WALKING,-0.191162,-0.868042,0.196533,-14.404296,21.362303,3.662109
231297,WALKING,-0.264038,-0.985229,0.182983,-11.047362,16.479492,6.286621
231317,WALKING,-0.243042,-0.951172,0.176270,-18.066406,9.399414,5.615234
231337,WALKING,-0.240479,-0.920044,0.189209,-22.888182,4.028320,7.690429
231357,WALKING,-0.226440,-0.945923,0.159668,-22.460936,6.652832,16.723633
231377,WALKING,-0.226196,-0.967041,0.173828,-34.606934,12.756347,23.925779
231397,WALKING,-0.227173,-0.968750,0.221558,-45.593258,16.235352,27.221678
231417,WALKING,-0.183350,-0.951416,0.266602,-45.227047,15.869140,31.188963
231437,WALKING,-0.179077,-0.938965,0.267944,-38.330078,19.409180,36.193848
231457,WALKING,-0.154419,-0.938477,0.246826,-35.766602,24.658201,41.442867
231477,WALKING,-0.144653,-0.931641,0.248901,-41.076656,26.550291,42.297359
231497,WALKING,-0.145508,-0.950684,0.269043,-42.907711,20.935057,32.958984
231517,WALKING,-0.089966,-0.946655,0.301514,-46.997066,9.826660,18.432617
231537,WALKING,-0.062988,-0.890381,0.337646,-47.424313,2.807617,7.019042
231557,WALKING,-0.078369,-0.864380,0.367920,-37.719727,-0.854492,-5.371093
231577,WALKING,-0.113159,-0.890381,0.368408,-25.024412,-3.967285,-19.348145
231597,WALKING,-0.162231,-0.935181,0.337646,-15.808105,-6.591796,-24.841307
231617,WALKING,-0.195190,-0.956909,0.317871,-18.981934,-7.507324,-15.258788
231637,WALKING,-0.205811,-0.963989,0.337280,-29.846189,-3.295898,11.535644
231657,WALKING,-0.175781,-0.947266,0.369995,-33.691406,2.563476,23.681639
231677,WALKING,-0.130371,-0.925171,0.394775,-27.526854,11.169433,24.536131
231697,WALKING,-0.093750,-0.944458,0.360352,2.624511,29.541014,25.451658
231717,WALKING,-0.106567,-0.969971,0.282837,38.391113,49.072262,31.921385
231737,WALKING,-0.121582,-0.971436,0.238647,48.767086,39.794922,42.724606
231757,WALKING,-0.065063,-0.899902,0.242676,37.048340,9.399414,49.255367
231777,WALKING,0.008057,-0.846558,0.309204,17.883301,-24.230955,39.062500
231797,WALKING,0.002197,-0.864990,0.376953,-0.976562,-47.119137,29.174803
231817,WALKING,-0.038330,-0.878906,0.467529,-9.765625,-48.645016,27.404783
231837,WALKING,-0.036987,-0.854126,0.512207,8.300781,-29.602049,22.949217
231857,WALKING,-0.060547,-0.835083,0.515137,12.451171,-9.704590,10.192870
231877,WALKING,-0.075562,-0.883545,0.474365,19.836426,3.845215,-7.995605
231897,WALKING,-0.050781,-0.988647,0.331299,30.151365,14.404296,-9.338379
231917,WALKING,-0.065796,-0.990112,0.232788,9.521484,11.840819,3.356933
231937,WALKING,-0.029907,-0.930786,0.279175,-7.446289,1.098633,8.911133
231957,WALKING,-0.016357,-0.903931,0.343628,-1.892090,-6.591796,7.263183
231977,WALKING,-0.020508,-0.904053,0.349976,8.056641,-6.347656,2.746582
231997,WALKING,-0.019287,-0.923340,0.321533,11.291503,-4.577637,-3.173828
232017,WALKING,-0.027344,-0.954712,0.287231,5.737304,-5.920410,-6.286621
232037,WALKING,-0.055420,-0.973877,0.281494,-5.798339,-7.385253,-4.577637
232057,WALKING,-0.057373,-0.983643,0.325562,-14.831542,-4.699707,-3.906250
232077,WALKING,-0.041504,-0.930054,0.343262,-16.723633,2.746582,-5.432128
232097,WALKING,-0.038452,-0.914551,0.332275,-12.023925,4.577637,-8.605957
232117,WALKING,-0.062866,-0.928223,0.330078,-7.385253,-0.488281,-2.929687
232137,WALKING,-0.060791,-0.917480,0.367798,2.014160,-3.540039,5.371093
232157,WALKING,-0.046387,-0.907471,0.359985,14.831542,-0.061035,7.080078
232177,WALKING,-0.047729,-0.940796,0.313232,14.831542,4.577637,7.202148
232197,WALKING,-0.030396,-0.957764,0.294800,6.408691,3.662109,6.347656
232217,WALKING,-0.014893,-0.929687,0.301392,-0.854492,0.854492,0.915527
232237,WALKING,-0.023437,-0.931519,0.314453,-3.295898,-2.319336,-6.347656
232257,WALKING,-0.037109,-0.934570,0.314453,-5.371093,-4.394531,-8.911133
232277,WALKING,-0.043823,-0.931641,0.330933,-5.065917,-4.638672,-8.605957
232297,WALKING,-0.054321,-0.937134,0.328247,-3.662109,-2.868652,-7.751464
232317,WALKING,-0.062744,-0.949219,0.319824,-6.347656,-0.488281,-5.126953
232337,WALKING,-0.054810,-0.935059,0.328369,-9.826660,0.549316,-2.197266
232357,WALKING,-0.063599,-0.937866,0.328735,-11.840819,2.075195,-0.732422
232377,WALKING,-0.063965,-0.941162,0.344604,-14.709472,4.150391,3.234863
232397,WALKING,-0.054077,-0.921265,0.354248,-13.977050,5.676269,7.263183
232417,WALKING,-0.048828,-0.923706,0.353149,-10.009766,7.141113,9.460449
232437,WALKING,-0.039307,-0.929687,0.352417,-7.568359,7.934570,11.352538
232457,WALKING,-0.032593,-0.927368,0.344727,-6.713867,8.239746,11.352538
232477,WALKING,-0.028687,-0.927002,0.351685,-8.483887,8.361816,10.681151
232497,WALKING,0.513916,-0.816040,0.245117,-6.774902,6.774902,2.502441
232517,WALKING,0.484741,-1.138428,-0.163208,116.760246,36.743164,-83.984367
232537,WALKING,-0.409058,-1.586792,-0.326538,147.033691,-5.371093,-48.034664
232557,WALKING,-0.388062,-1.526733,-0.341675,23.986814,-145.263672,50.354000
232577,WALKING,-0.339844,-1.500977,-0.263428,42.846676,-218.322739,64.514160
232597,WALKING,-0.341431,-1.413574,0.005615,3.479004,-286.437988,96.069328
232617,WALKING,-0.490479,-1.154907,0.276123,-16.479492,-330.810516,131.164551
232637,WALKING,-0.696167,-0.770874,0.510742,-7.568359,-335.693329,164.611801
232657,WALKING,-0.450073,-0.418823,0.816772,-104.125969,-294.311523,172.790512
232677,WALKING,0.114258,-0.536987,0.897705,-86.425774,-180.236801,94.604485
232697,WALKING,-0.093262,-1.159912,0.792847,-51.818844,-68.786621,24.475096
232717,WALKING,-0.143311,-1.263916,0.481079,-13.305663,21.240232,67.749023
232737,WALKING,-0.004395,-0.899780,-0.030518,50.292965,70.556641,119.506828
232757,WALKING,0.133179,-0.693970,-0.260376,54.809566,32.226562,105.651848
232777,WALKING,0.144043,-0.749512,0.121460,6.652832,-56.701656,67.504883
232797,WALKING,0.093628,-0.767944,0.585571,-35.949707,-96.435539,56.640621
232817,WALKING,0.219971,-0.653931,0.663696,-63.964840,-83.068840,57.312008
232837,WALKING,0.324097,-0.694946,0.413574,-47.485348,-41.259762,29.785154
232857,WALKING,0.370117,-0.921265,0.072754,-12.390136,-23.193357,7.202148
232877,WALKING,0.319214,-0.971558,0.042969,-23.498533,-66.467285,29.052732
232897,WALKING,0.300171,-0.804199,0.350098,-52.185055,-128.173828,61.889645
232917,WALKING,0.088867,-0.823364,0.611328,-55.541988,-144.714355,77.514648
232937,WALKING,0.152466,-0.738770,0.619385,-39.611816,-110.900871,77.148437
232957,WALKING,0.061035,-0.605957,0.565918,-34.545898,-77.941895,77.453613
232977,WALKING,0.064575,-0.514282,0.428711,-15.197753,-54.626461,50.415035
232997,WALKING,0.115234,-0.682373,0.327515,-2.014160,-54.321285,4.028320
233017,WALKING,0.188110,-0.911743,0.390991,-22.277830,-70.495605,-19.592285
233037,WALKING,0.093628,-1.015747,0.615601,-48.156734,-83.679192,-4.699707
233057,WALKING,0.121582,-0.853027,0.718872,-24.780272,-53.955074,26.184080
233077,WALKING,0.036987,-0.641479,0.517700,13.122558,2.685547,20.507811
233097,WALKING,0.077759,-0.577881,0.203247,28.015135,16.113281,-7.080078
233117,WALKING,0.236938,-0.754761,0.159790,18.493652,-19.958496,-45.349117
233137,WALKING,0.195068,-1.043091,0.372925,13.183593,-57.556149,-60.485836
233157,WALKING,0.139526,-0.997925,0.625610,1.098633,-74.584961,-37.414551
233177,WALKING,0.116943,-0.781738,0.812012,0.671387,-71.044922,-17.333984
233197,WALKING,0.158081,-0.752197,0.749512,41.259762,-29.235838,-32.165527
233217,WALKING,0.135498,-1.011841,0.541138,69.824219,15.686034,-64.331055
233237,WALKING,0.001709,-1.182739,0.404663,44.677731,17.639160,-46.691891
233257,WALKING,-0.097046,-0.971924,0.417603,6.530761,-29.174803,7.080078
233277,WALKING,-0.051270,-0.744019,0.524536,-20.874022,-52.246090,-1.586914
233297,WALKING,-0.262695,-0.330933,0.496460,-15.869140,-47.180172,-37.475586
233317,WALKING,-0.081421,-0.065918,0.272095,-19.775391,-58.105465,-172.119125
233337,WALKING,-0.083984,-1.146484,0.288452,-50.537106,-99.548332,-230.163559
233357,WALKING,-0.224365,-1.587769,0.357178,-24.414061,-117.431633,-125.366203
233377,WALKING,-0.104858,-0.999146,0.372314,22.644041,-118.286125,-67.260742
233397,WALKING,-0.070801,-0.878906,0.410278,1.098633,-129.028320,-76.416016
233417,WALKING,-0.031250,-1.283447,0.460205,6.896972,-117.553703,-39.001465
233437,WALKING,-0.128662,-1.462646,0.462402,51.818844,-88.378899,46.874996
233457,WALKING,-0.414551,-1.049194,0.490356,44.555660,-86.425774,121.276848
233477,WALKING,-0.342529,-0.574097,0.528076,25.268553,-74.951172,99.792473
233497,WALKING,-0.306641,-0.724121,0.514526,41.931149,-35.583496,52.001949
233517,WALKING,-0.341309,-0.988037,0.457642,21.728514,-37.414551,41.687008
233537,WALKING,-0.362183,-1.088989,0.703369,-49.804684,-56.640621,53.955074
233557,WALKING,-0.217529,-0.901001,1.033691,-63.049313,1.831055,48.522945
233577,WALKING,-0.326660,-0.879639,0.912842,-18.920898,90.881340,23.559568
233597,WALKING,-0.068237,-0.913208,0.539307,-43.273922,97.778313,-0.122070
233617,WALKING,0.067993,-1.164551,0.492554,-72.021484,96.191399,16.052246
233637,WALKING,0.115234,-0.753052,0.060425,-10.437011,124.267570,33.813477
233657,WALKING,0.012695,-0.895508,-0.604248,-17.700195,36.315918,40.344234
233677,WALKING,-0.075806,-0.449341,-0.107910,-64.331055,-75.805664,52.612301
233697,WALKING,-0.143799,-0.405396,0.355713,-45.776363,-53.955074,-12.390136
233717,WALKING,-0.178711,-0.802002,0.269653,-39.733887,-32.592773,-10.742187
233737,WALKING,-0.237793,-0.609741,0.385864,-55.114742,-33.508301,-2.502441
233757,WALKING,-0.273560,-0.677856,0.660034,-40.710445,-14.892577,-36.132812
233777,WALKING,-0.313110,-0.779419,0.728271,-8.056641,14.404296,-50.659176
233797,WALKING,-0.219238,-0.549316,0.826538,-45.104977,0.976562,-68.054199
233817,WALKING,-0.229492,-0.432739,0.876099,32.958984,21.118162,-139.831543
233837,WALKING,-0.427246,-1.360474,1.061890,180.297836,140.197754,-131.103516
233857,WALKING,-0.183716,-1.049438,0.350098,97.961418,171.569809,-44.067379
233877,WALKING,-0.002686,-0.964722,0.061768,60.241695,117.370598,-44.738766
233897,WALKING,-0.018677,-1.376343,0.172607,74.951172,80.078125,14.587401
233917,WALKING,-0.102295,-0.866821,0.363647,47.180172,66.345215,66.345215
233937,WALKING,-0.149048,-0.453247,0.093628,54.626461,75.378418,18.676758
233957,WALKING,-0.134399,-0.780518,0.133667,33.752441,40.832516,-46.081539
233977,WALKING,-0.144287,-0.827271,0.102051,21.362303,16.845703,-52.001949
233997,WALKING,-0.038940,-1.037720,0.244629,35.034180,-6.835937,-60.729977
234017,WALKING,0.008179,-1.382324,0.407104,22.338865,-26.733397,-48.645016
234037,WALKING,0.016846,-1.470093,0.429687,5.554199,-26.428221,7.446289
234057,WALKING,-0.068848,-1.210938,0.311768,17.761230,-10.437011,69.274902
234077,WALKING,-0.205688,-0.873901,0.390869,26.245115,-9.521484,89.721672
234097,WALKING,-0.236572,-0.768311,0.272827,23.254393,-8.239746,77.148437
234117,WALKING,-0.260132,-0.631348,0.391968,-4.760742,-28.076170,57.861324
234137,WALKING,-0.214233,-0.619507,0.427979,-11.291503,-28.625486,25.451658
234157,WALKING,-0.185791,-0.918823,0.369507,-15.441894,-25.207518,-7.141113
234177,WALKING,-0.130859,-0.962402,0.370483,-21.179197,-22.399900,-5.554199
234197,WALKING,-0.110840,-0.880371,0.288696,-9.521484,-16.357422,1.464844
234217,WALKING,-0.125977,-1.022095,0.289185,1.525879,-23.254393,-4.150391
234237,WALKING,-0.128906,-0.973999,0.444214,-6.469726,-28.869627,5.249023
234257,WALKING,-0.111816,-0.882446,0.445435,-14.770507,-19.287109,9.948730
234277,WALKING,-0.111572,-0.989014,0.434814,-4.760742,-11.169433,4.211426
234297,WALKING,-0.130981,-0.913086,0.550293,-6.103515,-4.699707,13.122558
234317,WALKING,-0.182861,-0.693726,0.559326,-26.367186,28.320311,14.526366
234337,WALKING,-0.193115,-0.899658,0.382446,-17.883301,55.358883,-7.690429
234357,WALKING,-0.175171,-0.903564,0.456421,-2.014160,56.274410,-10.192870
234377,WALKING,-0.134888,-0.897095,0.484863,5.126953,56.457516,-4.150391
234397,WALKING,-0.118408,-0.879028,0.465942,9.948730,57.983395,-1.892090
234417,WALKING,-0.166504,-0.870728,0.421997,13.183593,55.114742,-1.342773
234437,WALKING,-0.135864,-0.908447,0.395630,12.084960,46.569820,6.652832
234457,WALKING,-0.052856,-0.930908,0.395386,9.155273,39.855957,18.188477
234477,WALKING,-0.035156,-0.894165,0.415771,6.835937,34.484863,22.338865
234497,WALKING,-0.021606,-0.871704,0.395874,7.202148,30.700682,17.456055
234517,WALKING,-0.009888,-0.910278,0.381958,6.713867,29.296873,8.361816
234537,WALKING,-0.010254,-0.960327,0.384766,7.751464,28.076170,5.371093
234557,WALKING,-0.028198,-0.942383,0.383301,10.803222,31.616209,8.178711
234577,WALKING,-0.003540,-0.944824,0.393799,14.160155,38.208008,9.155273
234597,WALKING,0.000732,-0.923950,0.365967,15.136718,39.855957,8.544922
234617,WALKING,-0.016968,-0.905518,0.358521,13.610839,34.179687,5.920410
234637,WALKING,-0.006226,-0.934692,0.356934,10.986327,24.597166,4.455566
234657,WALKING,0.007324,-0.934448,0.360962,6.469726,10.253905,7.629394
234677,WALKING,0.051147,-0.925415,0.349976,-0.488281,-8.117676,9.582520
234697,WALKING,0.075806,-0.982910,0.391846,-13.916015,-23.071287,7.324218
234717,WALKING,0.069336,-0.959351,0.351074,-53.833004,-18.920898,12.268065
234737,WALKING,0.056519,-0.961060,0.368042,-64.453125,-21.728514,13.549804
234757,WALKING,0.083008,-1.021362,0.436035,-68.176270,-28.503416,20.324705
234777,WALKING,0.075806,-1.054810,0.403687,-83.068840,-34.179687,36.804199
234797,WALKING,0.039795,-0.841431,0.333374,-77.453613,-32.348633,57.128902
234817,WALKING,0.057983,-0.740479,0.390015,-42.968746,-25.329588,44.799801
234837,WALKING,0.039551,-0.899170,0.444824,-29.785154,-31.005857,25.024412
234857,WALKING,0.005737,-0.750122,0.468262,-16.235352,-25.512693,27.770994
234877,WALKING,-0.004761,-0.694092,0.495361,8.117676,-11.169433,-0.976562
234897,WALKING,-0.045532,-0.734863,0.414795,24.291990,-5.187988,-18.066406
234917,WALKING,-0.035400,-0.776001,0.285278,38.696289,-19.958496,-34.606934
234937,WALKING,-0.055664,-0.831543,0.420898,22.277830,-37.170410,-38.940430
234957,WALKING,-0.057617,-0.767456,0.477905,22.216795,-34.973145,-52.673336
234977,WALKING,0.002686,-1.061523,0.624390,22.155760,-20.080564,-53.466793
234997,WALKING,0.059692,-1.132568,0.694580,5.004883,18.737793,-8.483887
235017,WALKING,0.062988,-0.864258,0.483521,17.578125,10.009766,-13.244628
235037,WALKING,-0.003174,-0.944458,0.423706,11.474608,-0.793457,-15.136718
235057,WALKING,-0.066528,-0.861206,0.443604,2.868652,0.976562,-6.652832
235077,WALKING,-0.050537,-0.832764,0.392944,7.019042,4.638672,-12.573241
235097,WALKING,-0.046143,-0.936646,0.431396,6.530761,4.333496,-9.155273
235117,WALKING,-0.132324,-0.729736,0.528076,13.061522,8.728027,-11.596679
235137,WALKING,-0.130615,-0.800903,0.424683,16.052246,13.244628,-31.982420
235157,WALKING,0.019287,-1.066162,0.384277,0.000000,-0.305176,-19.836426
235177,WALKING,0.024780,-1.083374,0.470093,-7.812500,1.953125,2.502441
235197,WALKING,-0.033569,-0.987305,0.450684,0.061035,14.343261,22.949217
235217,WALKING,-0.126343,-0.721436,0.316040,8.911133,15.624999,18.249512
235237,WALKING,-0.081299,-0.733276,0.380005,11.657714,7.202148,-7.446289
235257,WALKING,0.016113,-0.996582,0.421631,-3.662109,0.732422,-2.685547
235277,WALKING,0.073486,-1.074829,0.521606,-10.375976,2.563476,17.761230
235297,WALKING,0.060303,-1.030396,0.646362,-6.591796,21.362303,37.414551
235317,WALKING,-0.004272,-0.879028,0.550537,3.173828,46.142574,44.555660
235337,WALKING,-0.043213,-0.774902,0.358643,6.347656,46.752926,32.897949
235357,WALKING,-0.027466,-0.762939,0.262695,0.000000,25.939939,18.066406
235377,WALKING,0.034424,-0.845459,0.314697,-2.746582,6.103515,5.981445
235397,WALKING,0.119995,-1.035400,0.491455,-9.765625,-1.525879,13.244628
235417,WALKING,0.105103,-1.003662,0.528564,-23.986814,6.591796,33.081055
235437,WALKING,0.018799,-0.689697,0.322998,-37.536621,-14.343261,10.803222
235457,WALKING,0.020752,-0.850830,0.386108,-28.808592,-18.859863,-2.197266
235477,WALKING,0.022827,-0.817261,0.341675,-26.977537,-31.982420,-3.417969
235497,WALKING,-0.030151,-0.721680,0.151001,35.583496,-80.139160,-37.353516
235517,WALKING,-0.099121,-0.914917,0.488159,-134.643555,-54.626461,-24.414061
235537,WALKING,-0.149536,-0.847168,0.584839,-45.715328,51.025387,19.226074
235557,WALKING,0.104980,-0.890747,0.658691,25.085447,29.602049,1.464844
235577,WALKING,0.069214,-0.902100,0.353882,-13.549804,7.080078,-6.835937
235597,WALKING,0.043823,-0.911987,0.475708,-18.127441,1.281738,-5.004883
235617,WALKING,0.029297,-0.899780,0.539917,-18.249512,7.202148,1.403808
235637,WALKING,0.012329,-0.807983,0.495850,-19.104004,13.671874,3.417969
235657,WALKING,0.004883,-0.773804,0.569946,-15.380858,18.310547,7.629394
235677,WALKING,0.008179,-0.786499,0.581055,-12.817382,17.150879,7.995605
235697,WALKING,0.020386,-0.808350,0.533813,-10.131835,13.427733,6.164550
235717,WALKING,0.045410,-0.833008,0.556274,-8.422852,11.352538,6.103515
235737,WALKING,0.073975,-0.857056,0.571289,-7.507324,8.850098,6.591796
235757,WALKING,0.083496,-0.870117,0.564331,-6.896972,6.530761,6.408691
235777,WALKING,0.070068,-0.866211,0.589600,-5.432128,2.685547,6.835937
235797,WALKING,0.050415,-0.837646,0.600586,-1.953125,0.732422,6.958007
235817,WALKING,0.060303,-0.808960,0.569336,3.479004,4.943848,3.417969
235837,WALKING,0.046265,-0.811401,0.552246,7.446289,4.028320,-3.051758
235857,WALKING,0.053955,-0.833984,0.554321,10.131835,8.178711,-3.845215
235877,WALKING,0.066406,-0.858154,0.567505,13.305663,9.338379,-3.234863
235897,WALKING,0.048462,-0.850586,0.514038,14.831542,4.455566,-3.479004
235917,WALKING,0.059692,-0.767090,0.547852,17.700195,10.437011,1.098633
235937,WALKING,0.029663,-0.788696,0.531494,19.714355,0.061035,10.375976
235957,WALKING,-0.009155,-0.761719,0.393188,18.554687,8.911133,26.977537
235977,WALKING,0.135986,-0.876343,0.511475,21.545408,56.457516,52.612301
235997,WALKING,0.177979,-0.937256,0.583252,18.554687,33.081055,44.494625
236017,WALKING,0.129517,-0.874878,0.477783,16.784668,3.173828,27.587889
236037,WALKING,0.147705,-0.876831,0.466431,16.784668,16.113281,26.977537
236057,WALKING,0.135376,-0.862183,0.466675,14.953612,16.235352,22.033689
236077,WALKING,0.141602,-0.856934,0.419312,11.596679,9.399414,19.592285
236097,WALKING,0.145142,-0.852539,0.406128,7.324218,9.826660,18.188477
236117,WALKING,0.147827,-0.863892,0.421509,3.417969,13.793944,18.066406
236137,WALKING,0.191650,-0.877808,0.469482,-0.732422,19.836426,18.920898
236157,WALKING,0.198364,-0.871094,0.476440,-6.958007,5.798339,14.587401
236177,WALKING,0.166260,-0.856812,0.426636,-8.056641,-5.737304,10.070800
236197,WALKING,0.173706,-0.849121,0.450928,-9.277344,-0.488281,10.131835
236217,WALKING,0.166748,-0.824951,0.449707,-9.216309,6.042480,8.483887
236237,WALKING,0.186401,-0.840942,0.482056,-7.873535,17.578125,12.573241
236257,WALKING,0.213379,-0.838989,0.521118,-4.455566,25.634764,21.179197
236277,WALKING,0.278198,-0.886475,0.485474,0.305176,8.850098,24.169920
236297,WALKING,0.216675,-0.856323,0.506104,-4.394531,-7.019042,12.145995
